product_name,brand,price,mrp,discount_percent,rating,review_count,processor,ram,storage,graphics,pixels,display_size,seller,availability,product_url,touchscreen,laptop_type
"Add to CompareHP G10 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 245 G10 Thin and Light Laptop4.1326 Ratings&20 ReviewsAMD Ryzen 5 Quad Core Processor8 GB DDR4 RAM32 bit Windows 11 Home Operating System512 GB SSD35.56 cm (14 Inch) Display1 year Onsite Warranty₹59,701₹63,9906% offBank Offer",Add,"₹59,701",Not Available,6% off,Not Available,326 Ratings,AMD Ryzen 5 Quad,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/hp-g10-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-245-thin-light-laptop/p/itm1d1f9e7e80c58?pid=COMHEJWDBYEZBWZW&lid=LSTCOMHEJWDBYEZBWZWS9JFQU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_496&otracker=search&fm=organic&iid=04614e02-60de-4488-b571-d87008a4c306.COMHEJWDBYEZBWZW.SEARCH&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook S14 (2026) with Office 2024 + M365 Basic*, AI PC NPU up to 16TOPS AMD Ryzen 7 260 - (16 ...4.312 Ratings&3 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System1 TB SSD35.56 cm (14 inch) DisplayMSO 2024 for lifetime + Microsoft 365 Basic with 100GB Cloud Storage for 1 Year, McAfee 1 year1 Year Onsite Service₹89,990₹1,14,99021% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹89,990","₹42,600",21% off,Not Available,12 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s14-2026-office-2024-m365-basic-ai-pc-npu-up-16tops-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-m3407ha-ly750ws-thin-light-laptop/p/itm5cc55ffa26330?pid=COMHMAZ8PKKS5WHM&lid=LSTCOMHMAZ8PKKS5WHMNXQWQI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_497&otracker=search&fm=organic&iid=en_Hx1-Ax3zQnCz8lLsEaVu1CZJGJ2ZpG2ezzS1YDdRSlaRdkl9U1-qSq_ucoocdpIWI6VlrML2IDvEDo-6jdHFUNlJNRGwqoAH0D77rcrL2izSDuAbrhBJLlUJPOREmGcl&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,26,99026% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",26% off,Not Available,10 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb030ws-thin-light-laptop/p/itmd56383b013987?pid=COMHJJ2HCUTYXY36&lid=LSTCOMHJJ2HCUTYXY36T0THPD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_498&otracker=search&fm=organic&iid=en_Hx1-Ax3zQnCz8lLsEaVu1CZJGJ2ZpG2ezzS1YDdRSlZXb-K5XkisyC9KUvn8TDQj8J3TIJCLyUUQ5pGtm2SIgJy4zztl6nAYcGaH4fI6N-zSDuAbrhBJLlUJPOREmGcl&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareLenovo IdeaPad Slim 3i Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home) Ideapad Slim ...Intel Core i5 Processor (13th Gen)8 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.86 cm (15.3 Inch) DisplayOffice Home 20241 Year Warranty by Lenovo Care₹68,798₹70,7902% offBank Offer",Add,"₹68,798",Not Available,2% off,Not Available,Not Available,Intel Core i5,8 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.86 cm (15.3 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-3i-intel-core-i5-13th-gen-13420h-8-gb-512-gb-ssd-windows-11-home-3-thin-light-laptop/p/itmdf5e05ef76670?pid=COMHHT57PKCPFGZW&lid=LSTCOMHHT57PKCPFGZWKYOYDL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_499&otracker=search&fm=organic&iid=04614e02-60de-4488-b571-d87008a4c306.COMHHT57PKCPFGZW.SEARCH&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareLenovo Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) ThinkBook 16 G6 Thin and Ligh...4.913 Ratings&1 ReviewsIntel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 Inch) Display1Year Premier Support₹99,630Upto₹42,600Off on ExchangeBank Offer",Add,"₹99,630","₹42,600",Not Available,Not Available,13 Ratings,Intel Core i5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-thinkbook-16-g6-thin-light-laptop/p/itm01aaa84e12847?pid=COMH2755JQVCJ8JF&lid=LSTCOMH2755JQVCJ8JFGHP4D3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_500&otracker=search&fm=organic&iid=04614e02-60de-4488-b571-d87008a4c306.COMH2755JQVCJ8JF.SEARCH&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Alienware 15 AMD Ryzen 5 14th Gen 220 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...AMD Ryzen 5 Processor (14th Gen)16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.86 cm (15.3 inch) Display1 Year Onsite Service₹1,31,990₹1,59,33617% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹1,31,990","₹42,600",17% off,Not Available,Not Available,AMD Ryzen 5 14th,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.86 cm (15.3 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-5-14th-gen-220-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto02mino-gaming-laptop/p/itma2a27c356865b?pid=COMHZ8TZQQZNZGNH&lid=LSTCOMHZ8TZQQZNZGNHMQNAK9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_501&otracker=search&fm=organic&iid=en_Hx1-Ax3zQnCz8lLsEaVu1CZJGJ2ZpG2ezzS1YDdRSlajf_bj-lhQJ2Ks9uigv7xVNcl3J0L0ZhwDfWPe3rq9kB87ZSEU5c7_fZNZg-LmLzLSDuAbrhBJLlUJPOREmGcl&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Alienware 15 AMD Ryzen 7 260 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...AMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.86 cm (15.3 inch) Display1 Year Onsite Service₹1,27,990₹1,62,95721% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹1,27,990","₹42,600",21% off,Not Available,Not Available,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.86 cm (15.3 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-165-hz-can15265cto03mino-gaming-laptop/p/itm6eee8325fa798?pid=COMHPH5FHSZMCPV4&lid=LSTCOMHPH5FHSZMCPV4YCI4BK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_502&otracker=search&fm=organic&iid=en_Hx1-Ax3zQnCz8lLsEaVu1CZJGJ2ZpG2ezzS1YDdRSlZ_fV9fauUsvqY0ZAiSjGglvnhfNRTLei3djvA_pLDsP3hW9GaCHzW47wZJQ3b0Ha3dzGEnqFVTye9wWsh2e8hH&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareLenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad Slim 3 ...4.26 Ratings&1 ReviewsIntel Core i3 Processor (13th Gen)8 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home 20241 Year Onsite Service₹55,990₹89,99037% offBank Offer",Add,"₹55,990",Not Available,37% off,Not Available,6 Ratings,Intel Core i3,Not Available,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15iru8-thin-light-laptop/p/itm5b24df123e032?pid=COMHZGQWDCX9TKZ6&lid=LSTCOMHZGQWDCX9TKZ6HAZR09&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_503&otracker=search&fm=organic&iid=04614e02-60de-4488-b571-d87008a4c306.COMHZGQWDCX9TKZ6.SEARCH&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0752TU /15s-fy5003TU Thin...4.36,517 Ratings&388 ReviewsIntel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹59,999₹61,9993% offBank Offer",Add,"₹59,999",Not Available,3% off,Not Available,"6,517 Ratings",Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15-fd0752tu-15s-fy5003tu-thin-light-laptop/p/itm2977a9ca00317?pid=COMGZVGHE9QU8C6M&lid=LSTCOMGZVGHE9QU8C6MVHKWAU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_21_504&otracker=search&fm=organic&iid=04614e02-60de-4488-b571-d87008a4c306.COMGZVGHE9QU8C6M.SEARCH&ppt=None&ppn=None&ssid=8ulm0zoe9s0000001788764289058&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP 15s Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Light ...4.33,968 Ratings&282 ReviewsIntel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹67,263₹69,9903% offBank Offer",Add,"₹67,263",Not Available,3% off,Not Available,"3,968 Ratings",Intel Core i5,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-15s-intel-core-i5-11th-gen-1155g7-16-gb-512-gb-ssd-windows-11-home-15s-fr4001tu-thin-light-laptop/p/itm4f450720f23b3?pid=COMGZNSB6GCJVUPX&lid=LSTCOMGZNSB6GCJVUPXYFUIWD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_505&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMGZNSB6GCJVUPX.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Coming SoonAdd to CompareMICROSOFT Surface Pro 12"" with Pen Core 8 with Microsoft 365 for 6 Months* Snapdragon X Plus - (16 GB/...3.710 Ratings&1 ReviewsSnapdragon X Plus Processor16 GB LPDDR5X RAM64 bit Windows 11 Operating System256 GB SSD30.48 cm (12 inch) Touchscreen DisplayNA1 Year Limited Warranty₹1,07,098",Coming,"₹1,07,098",Not Available,Not Available,Not Available,10 Ratings,Not Available,Not Available,256 GB SSD,Not Available,Not Available,30.48 cm (12 inch),Not Available,In Stock,https://www.flipkart.com/microsoft-surface-pro-12-pen-core-8-365-6-months-snapdragon-x-plus-16-gb-256-gb-ssd-windows-11-home-ep2-27654-8wv-00005-laptop/p/itm1cf94ebde97d7?pid=COMHJZJY3QEZGQH3&lid=LSTCOMHJZJY3QEZGQH3ZBKEWX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_506&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMHJZJY3QEZGQH3.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL 14 Microsoft Office Home 2024 AMD Ryzen 5 Hexa Core AI 5 340 - (16 GB/512 GB SSD/Windows 11 Home)...4.111 Ratings&1 ReviewsAMD Ryzen 5 Hexa Core Processor16 GB LPDDR5X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home 2024 | Dell Support Assist1 Year Onsite Hardware Service₹73,490₹92,83320% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹73,490","₹42,600",20% off,Not Available,11 Ratings,AMD Ryzen 5 Hexa,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/dell-14-microsoft-office-home-2024-amd-ryzen-5-hexa-core-ai-340-16-gb-512-gb-ssd-windows-11-home-db14255-thin-light-laptop/p/itm0ca95e9f348c1?pid=COMHDZXVH7TGHMJP&lid=LSTCOMHDZXVH7TGHMJPCZTBD3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_507&otracker=search&fm=organic&iid=en_5qnKhtPQ7GgOobgAVlfm8mjcG2nhyMNlow8xBv_mLCZhyQYm7-4xfBj-FcCNkNCdutKaJ4GTFDwR2ZsS8o9QfuTdK7dngYr0-3oOAMK4Pa_qrjtbp8_-oPFZWu6yYSov&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,21,99023% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",23% off,Not Available,10 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb029ws-thin-light-laptop/p/itm2d63dd66b4319?pid=COMHJJ2HJZYGBDHF&lid=LSTCOMHJJ2HJZYGBDHFLGYWOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_508&otracker=search&fm=organic&iid=en_5qnKhtPQ7GgOobgAVlfm8mjcG2nhyMNlow8xBv_mLCbcHNQK9qp576JD8SmAsc3op4qDCMKgPoRmiYWfkZWer1V2_eR0ubbjznQjUYiwIL7qrjtbp8_-oPFZWu6yYSov&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareAcer N4500 Intel Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) CO731-C883 ChromebookIntel Celeron Dual Core Processor4 GB LPDDR4X RAMChrome Operating System29.46 cm (11.6 Inch) Display1 Year Onsite Warranty₹21,667₹44,99951% offBank Offer",Add,"₹21,667",Not Available,51% off,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,29.46 cm (11.6 Inch),Not Available,In Stock,https://www.flipkart.com/acer-n4500-intel-celeron-dual-core-4-gb-32-gb-emmc-storage-chrome-os-co731-c883-chromebook/p/itme88f1ea4151ca?pid=COMH6GRH9JVHYKSW&lid=LSTCOMH6GRH9JVHYKSWIQBWGF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_509&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMH6GRH9JVHYKSW.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Intel Core i5 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) ...3.513 Ratings&2 ReviewsIntel Core i5 Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty₹1,09,990₹1,19,9908% offBank Offer",Add,"₹1,09,990",Not Available,8% off,Not Available,13 Ratings,Intel Core i5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/dell-intel-core-i5-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-g15-5530-gaming-laptop/p/itmba9387b52046b?pid=COMGQYXZ95EXGREZ&lid=LSTCOMGQYXZ95EXGREZZYKWNJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_510&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMGQYXZ95EXGREZ.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareDELL Alienware 15 AMD Ryzen 7 260 - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...4.622 Ratings&4 ReviewsAMD Ryzen 7 Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD38.1 cm (15 inch) DisplayAlienware Comand center1 Year Onsite Service₹1,39,800₹1,80,15122% offBank Offer",Add,"₹1,39,800",Not Available,22% off,Not Available,22 Ratings,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.1 cm (15 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto04mino-gaming-laptop/p/itm032b809caeee3?pid=COMHZHMXZTGBMGFF&lid=LSTCOMHZHMXZTGBMGFFTCEXYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_511&otracker=search&fm=organic&iid=en_5qnKhtPQ7GgOobgAVlfm8mjcG2nhyMNlow8xBv_mLCY7LB8tUPGEASCTrkVnMemw0TWFF2kTJCJNjRk-APWuDp3PHPHxAP4lL_lkHvSZIW7qrjtbp8_-oPFZWu6yYSov&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareMSI Venture A16 AI+ AMD Ryzen 7 Octa Core - (16 GB/1 TB SSD/Windows 11 Home) Venture A16 AI+ A3HMG-037...AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System1 TB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home & Student�20212 Year On-Site Warranty₹1,20,990₹1,29,9906% offBank Offer",Add,"₹1,20,990",Not Available,6% off,Not Available,Not Available,AMD Ryzen 7 Octa,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/msi-venture-a16-ai-amd-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-a3hmg-037in-laptop/p/itm323005880de04?pid=COMHCRGWEWQWYFDV&lid=LSTCOMHCRGWEWQWYFDVIGE5DE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_512&otracker=search&fm=organic&iid=en_5qnKhtPQ7GgOobgAVlfm8mjcG2nhyMNlow8xBv_mLCZskIuTVjBmkBYY9e3RX_G0JLkA5Ueppi4MHPWA84GTiZGM9GizpRgj6g9rfF-4XsLqrjtbp8_-oPFZWu6yYSov&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareHP 255R G10 (2026) Professional DDR5 5600Mhz AMD Ryzen 5 Hexa Core - (8 GB/512 GB SSD/Windows 11 Pro) ...4.226 Ratings&3 ReviewsAMD Ryzen 5 Hexa Core Processor8 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office 2021, Windows 11 Pro1 Year₹58,991₹64,9909% offBank Offer",Add,"₹58,991",Not Available,9% off,Not Available,26 Ratings,AMD Ryzen 5 Hexa,8 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-255r-g10-2026-professional-ddr5-5600mhz-amd-ryzen-5-hexa-core-8-gb-512-gb-ssd-windows-11-pro-thin-light-laptop/p/itmf384f3e0e52b8?pid=COMHKTC35EHGQYEG&lid=LSTCOMHKTC35EHGQYEGHJDIF9&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_513&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMHKTC35EHGQYEG.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareMSI Modern 14 Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-637IN...4.2214 Ratings&30 ReviewsIntel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 Inch) DisplayPCI-e SSD (NVMe) ready,Cooler Boost,Hi-Res Audio,Nahimic 3,Thin Bezel,Military-Grade Durability1 Year Warranty Term₹67,990Upto₹42,600Off on ExchangeBank Offer",Add,"₹67,990","₹42,600",Not Available,Not Available,214 Ratings,Intel Core i5,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/msi-modern-14-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-10-home-b11mou-637in-thin-light-laptop/p/itm01c294107fb22?pid=COMG5AYMUKSXMNFQ&lid=LSTCOMG5AYMUKSXMNFQDFSR8A&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_514&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMG5AYMUKSXMNFQ.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareLenovo IdeaPad Slim 5 WUXGA IPS AI PC with 1Yr ADP Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows...4522 Ratings&62 ReviewsIntel Core Ultra 5 Processor16 GB LPDDR5X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection₹91,494₹96,0004% offBank Offer",Add,"₹91,494",Not Available,4% off,Not Available,522 Ratings,Not Available,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-ips-ai-pc-1yr-adp-intel-core-ultra-125h-16-gb-512-gb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm089031723a8df?pid=COMHYXV9PVH3CHZY&lid=LSTCOMHYXV9PVH3CHZYG9AWS7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_515&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMHYXV9PVH3CHZY.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
"Add to CompareLenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Lig...4.2432 Ratings&22 ReviewsIntel Core i3 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection₹57,790Upto₹39,300Off on ExchangeBank Offer",Add,"₹57,790","₹39,300",Not Available,Not Available,432 Ratings,Intel Core i3,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itm6f32e928cf1c7?pid=COMHFYZ3GXFZKYNN&lid=LSTCOMHFYZ3GXFZKYNNGHX9ZY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_22_516&otracker=search&fm=organic&iid=4d90f110-c0e8-4a8e-b458-50ba30254b0d.COMHFYZ3GXFZKYNN.SEARCH&ppt=None&ppn=None&ssid=xdc9bry1rk0000001788764309650&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal
